Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-12-08,85.411,87.141,85.266,86.615,955700,0.0,0.0
2022-12-09,86.199,87.104,86.199,86.679,1492300,0.0,0.0
2022-12-12,87.267,88.752,86.751,88.616,1061000,0.0,0.0
2022-12-13,89.739,90.554,88.318,89.622,1483600,0.0,0.0
2022-12-14,89.757,90.618,87.783,88.481,1973200,0.0,0.0
2022-12-15,88.209,88.426,87.095,87.412,1564800,0.0,0.0
2022-12-16,86.969,87.249,84.968,86.136,3687700,0.0,0.0
2022-12-19,86.027,86.262,85.076,85.33,1009900,0.0,0.0
2022-12-20,85.284,85.728,84.85,85.411,989000,0.0,0.0
2022-12-21,85.33,86.308,85.194,85.927,1250600,0.0,0.0
2022-12-22,85.656,86.072,84.316,85.656,1243800,0.0,0.0
2022-12-23,85.212,86.489,85.212,86.452,1120600,0.0,0.0
2022-12-27,86.48,87.123,85.855,86.932,905600,0.0,0.0
2022-12-28,87.05,87.367,86.018,86.081,936300,0.0,0.0
2022-12-29,86.624,87.032,86.271,86.389,944900,0.0,0.0
2022-12-30,86.434,86.742,84.252,84.895,1228200,0.0,0.0
2023-01-03,84.759,85.619,84.053,85.257,1435000,0.0,0.0
2023-01-04,85.565,86.525,85.131,85.819,1077700,0.0,0.0
2023-01-05,85.13,85.466,83.383,83.673,1247900,0.0,0.0
2023-01-06,84.623,86.108,83.827,85.81,933600,0.0,0.0
2023-01-09,85.638,87.901,85.52,87.43,2114100,0.0,0.0
2023-01-10,87.412,87.648,86.308,87.575,1220500,0.0,0.0
2023-01-11,87.539,88.961,87.159,88.915,1218500,0.0,0.0
2023-01-12,89.277,89.277,87.485,87.702,1133700,0.0,0.0
2023-01-13,87.267,87.267,86.489,86.697,1037500,0.0,0.0
2023-01-17,86.851,87.304,85.746,86.054,1368800,0.0,0.0
2023-01-18,86.262,86.462,83.528,83.781,1202200,0.0,0.0
2023-01-19,83.836,83.863,82.831,83.12,1114800,0.0,0.0
2023-01-20,82.921,84.361,82.043,84.279,1071900,0.0,0.0
2023-01-23,84.107,85.248,83.564,84.053,1074400,0.0,0.0
2023-01-24,84.017,84.361,82.704,84.098,1135200,0.0,0.0
2023-01-25,83.474,84.171,82.749,83.972,1245900,0.0,0.0
2023-01-26,83.799,84.243,83.374,84.08,1152300,0.0,0.0
2023-01-27,83.79,84.587,83.302,83.999,907700,0.0,0.0
2023-01-30,83.827,85.022,83.564,83.863,1146400,0.0,0.0
2023-01-31,84.207,85.167,83.256,85.103,1348500,0.0,0.0
2023-02-01,84.47,86.199,84.47,85.927,1581000,0.0,0.0
2023-02-02,86.299,87.467,85.013,85.945,1969800,0.0,0.0
2023-02-03,85.312,85.592,83.292,84.714,1686600,0.0,0.0
2023-02-06,84.27,85.176,84.017,84.958,1133000,0.0,0.0
2023-02-07,84.46,84.596,83.383,84.352,1174600,0.0,0.0
2023-02-08,83.972,83.972,82.441,82.994,1272800,0.0,0.0
2023-02-09,83.446,83.754,82.26,82.324,1121300,0.0,0.0
2023-02-10,82.478,84.47,82.441,84.451,1354500,0.0,0.0
2023-02-13,84.634,85.036,84.104,84.972,981400,0.78,0.0
2023-02-14,84.835,85.218,83.694,83.73,822300,0.0,0.0
2023-02-15,83.091,84.241,83.091,84.104,894400,0.0,0.0
2023-02-16,83.091,83.922,82.15,83.648,1005900,0.0,0.0
2023-02-17,83.894,85.109,83.484,84.798,1120700,0.0,0.0
