Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-08-24,98.594,98.736,97.823,98.355,1796400,0.0,0.0
2022-08-25,98.452,98.523,97.184,98.151,2612200,0.0,0.0
2022-08-26,98.275,98.319,96.298,96.404,3367000,0.0,0.0
2022-08-29,96.12,97.459,95.402,96.821,1773300,0.0,0.0
2022-08-30,96.608,96.865,95.101,95.473,1919800,0.0,0.0
2022-08-31,95.473,96.253,94.648,94.79,2890900,0.0,0.0
2022-09-01,94.906,96.244,94.64,95.925,1612200,0.0,0.0
2022-09-02,95.996,96.883,94.586,94.87,1496200,0.0,0.0
2022-09-06,95.074,96.076,94.356,94.657,2037500,0.0,0.0
2022-09-07,95.287,97.831,95.278,97.752,3324400,0.0,0.0
2022-09-08,97.424,98.177,96.386,96.821,2390800,0.0,0.0
2022-09-09,97.158,97.867,96.564,97.424,1456200,0.0,0.0
2022-09-12,97.495,98.647,97.441,98.31,1653700,0.0,0.0
2022-09-13,97.663,97.991,95.384,95.925,2387900,0.0,0.0
2022-09-14,96.04,97.477,96.04,96.883,2309800,0.0,0.0
2022-09-15,96.236,96.36,94.072,94.232,3103000,0.0,0.0
2022-09-16,94.808,95.393,93.895,94.081,4565300,0.0,0.0
2022-09-19,93.833,94.737,93.389,94.702,1783400,0.0,0.0
2022-09-20,94.001,94.205,92.716,93.664,1622400,0.0,0.0
2022-09-21,94.019,94.755,92.45,92.467,1495600,0.0,0.0
2022-09-22,92.299,93.62,91.847,92.813,2324900,0.0,0.0
2022-09-23,92.166,92.45,90.898,91.953,2297600,0.0,0.0
2022-09-26,91.767,91.864,88.593,89.408,2812800,0.0,0.0
2022-09-27,89.63,90.02,86.855,87.174,4027900,0.0,0.0
2022-09-28,88.176,88.841,87.032,88.318,2338200,0.0,0.0
2022-09-29,88.096,88.132,84.186,84.319,3104500,0.0,0.0
2022-09-30,84.895,85.206,82.28,82.475,5163600,0.0,0.0
2022-10-03,83.752,85.126,82.856,84.523,3786800,0.0,0.0
2022-10-04,85.117,86.296,84.47,86.11,3105700,0.0,0.0
2022-10-05,85.028,85.232,82.856,83.362,3865500,0.0,0.0
2022-10-06,83.042,83.122,80.374,80.48,4230800,0.0,0.0
2022-10-07,80.453,80.684,78.547,78.973,3162700,0.0,0.0
2022-10-10,79.008,79.921,78.928,79.044,2982300,0.0,0.0
2022-10-11,78.733,80.241,78.609,79.381,4892500,0.0,0.0
2022-10-12,78.911,79.168,76.171,76.224,4243000,0.0,0.0
2022-10-13,75.364,78.485,74.265,78.015,7258400,0.0,0.0
2022-10-14,78.813,79.318,76.605,76.978,4711100,0.0,0.0
2022-10-17,78.024,79.762,77.909,78.999,3704400,0.0,0.0
2022-10-18,80.046,80.773,79.638,80.515,3009900,0.0,0.0
2022-10-19,79.46,80.125,78.751,79.168,2611700,0.0,0.0
2022-10-20,78.911,79.061,76.889,77.341,4057700,0.0,0.0
2022-10-21,77.501,78.999,77.066,78.432,2789000,0.0,0.0
2022-10-24,78.964,79.638,78.059,78.636,2318600,0.0,0.0
2022-10-25,78.654,80.347,78.645,80.01,2781000,0.0,0.0
2022-10-26,80.462,81.065,79.788,80.515,2938300,0.0,0.0
2022-10-27,81.251,81.845,80.595,80.719,3367400,0.0,0.0
2022-10-28,80.914,83.539,80.914,83.344,3139200,0.0,0.0
2022-10-31,83.087,83.557,82.085,82.617,3237600,0.0,0.0
2022-11-01,82.963,83.486,82.218,83.113,2889100,0.0,0.0
2022-11-02,82.874,84.576,82.227,82.351,3061200,0.0,0.0
2022-11-03,81.562,83.175,81.198,82.652,3132300,0.0,0.0
2022-11-04,83.92,84.044,81.074,82.998,4813400,0.0,0.0
2022-11-07,82.9,82.954,80.116,81.774,4501300,0.0,0.0
2022-11-08,82.04,83.362,81.872,82.634,2876600,0.0,0.0
2022-11-09,83.016,83.698,82.581,82.856,2742400,0.0,0.0
2022-11-10,84.993,86.323,83.574,86.092,3601900,0.0,0.0
2022-11-11,86.19,86.225,83.743,84.381,3286300,0.0,0.0
2022-11-14,84.807,85.507,84.47,84.629,4782300,0.0,0.0
2022-11-15,85.649,86.42,84.966,86.119,4625600,0.0,0.0
2022-11-16,86.332,87.848,86.332,86.837,3645300,0.0,0.0
2022-11-17,86.277,86.662,85.041,85.57,2755500,1.005,0.0
2022-11-18,86.412,87.101,86.0,86.707,3680500,0.0,0.0
2022-11-21,86.492,87.388,86.161,86.931,3314500,0.0,0.0
2022-11-22,87.334,88.409,87.146,87.505,2334000,0.0,0.0
2022-11-23,87.316,88.4,87.299,88.275,2726000,0.0,0.0
2022-11-25,88.687,89.574,88.597,89.242,1275700,0.0,0.0
2022-11-28,88.866,89.278,87.988,88.338,2283800,0.0,0.0
2022-11-29,87.818,87.997,87.11,87.737,2127400,0.0,0.0
2022-11-30,87.415,89.959,87.128,89.52,6052200,0.0,0.0
2022-12-01,90.335,91.285,89.475,89.861,3329800,0.0,0.0
2022-12-02,89.036,89.359,88.239,89.153,2097700,0.0,0.0
2022-12-05,88.454,89.189,88.257,88.803,2212500,0.0,0.0
2022-12-06,88.893,90.21,88.732,90.04,2828800,0.0,0.0
2022-12-07,89.896,90.712,88.983,89.207,2635600,0.0,0.0
2022-12-08,89.233,90.165,88.974,89.986,2065900,0.0,0.0
2022-12-09,89.655,90.407,89.592,89.896,1998200,0.0,0.0
2022-12-12,90.864,91.76,89.852,91.661,2734900,0.0,0.0
2022-12-13,92.584,93.471,91.751,92.36,5581400,0.0,0.0
2022-12-14,92.485,94.528,91.939,92.539,4468700,0.0,0.0
2022-12-15,92.324,92.557,91.321,91.831,3631400,0.0,0.0
2022-12-16,91.446,91.482,88.857,89.887,10623600,0.0,0.0
2022-12-19,89.699,90.774,89.323,89.789,3628800,0.0,0.0
2022-12-20,89.655,90.407,88.866,89.771,2394300,0.0,0.0
2022-12-21,90.21,91.455,90.165,91.303,2269400,0.0,0.0
2022-12-22,91.106,91.357,89.771,91.33,2312200,0.0,0.0
2022-12-23,91.213,92.405,90.532,92.261,1803300,0.0,0.0
2022-12-27,92.351,93.148,91.867,92.871,1698500,0.0,0.0
