Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-09-18,34.717,34.717,34.027,34.408,1825700,0.0,0.0
2023-09-19,34.327,34.517,34.209,34.308,1644900,0.0,0.0
2023-09-20,34.599,34.762,34.363,34.399,1426000,0.0,0.0
2023-09-21,34.209,34.209,33.284,33.284,2443900,0.0,0.0
2023-09-22,33.302,33.374,32.803,32.857,1650000,0.0,0.0
2023-09-25,32.658,32.885,32.549,32.649,1528300,0.0,0.0
2023-09-26,32.268,32.594,32.223,32.386,1695000,0.0,0.0
2023-09-27,32.513,32.73,31.96,32.096,2088100,0.0,0.0
2023-09-28,32.177,32.549,32.077,32.35,1632000,0.0,0.0
2023-09-29,32.812,32.966,32.077,32.35,2829400,0.0,0.0
2023-10-02,32.232,32.395,31.751,31.869,2510200,0.0,0.0
2023-10-03,31.769,31.996,31.424,31.57,1740800,0.0,0.0
2023-10-04,31.805,32.132,31.397,32.077,2138800,0.0,0.0
2023-10-05,32.096,32.413,31.833,32.395,1884800,0.0,0.0
2023-10-06,32.184,33.175,31.908,32.845,2171300,0.42,0.0
2023-10-09,32.56,33.551,32.56,33.514,2241300,0.0,0.0
2023-10-10,33.45,33.872,33.166,33.184,2076400,0.0,0.0
2023-10-11,33.413,33.836,33.349,33.781,1585800,0.0,0.0
2023-10-12,33.661,33.67,33.313,33.423,1489300,0.0,0.0
2023-10-13,33.533,33.661,33.056,33.175,1715800,0.0,0.0
2023-10-16,33.294,33.514,32.826,33.248,1842900,0.0,0.0
2023-10-17,33.046,33.634,33.046,33.423,2168900,0.0,0.0
2023-10-18,33.239,33.34,32.799,32.863,1309500,0.0,0.0
2023-10-19,32.698,33.046,32.276,32.294,3649500,0.0,0.0
2023-10-20,32.551,32.633,31.826,31.844,3203800,0.0,0.0
2023-10-23,31.734,31.973,31.294,31.33,3356100,0.0,0.0
2023-10-24,31.413,31.991,31.349,31.863,2797400,0.0,0.0
2023-10-25,31.642,31.817,31.138,31.193,2212100,0.0,0.0
2023-10-26,31.248,31.468,30.651,30.826,3875000,0.0,0.0
2023-10-27,29.89,30.422,28.651,28.963,7980900,0.0,0.0
2023-10-30,29.256,29.44,28.568,29.018,4785800,0.0,0.0
2023-10-31,28.651,29.477,28.641,29.192,5111800,0.0,0.0
2023-11-01,29.146,29.238,28.403,28.825,4160100,0.0,0.0
2023-11-02,29.385,30.009,29.137,29.605,4030000,0.0,0.0
2023-11-03,30.247,31.018,30.192,30.532,2627000,0.0,0.0
2023-11-06,30.367,30.422,29.596,29.844,2272200,0.0,0.0
2023-11-07,29.834,29.834,29.376,29.477,1906600,0.0,0.0
2023-11-08,29.651,30.082,29.568,30.046,2163200,0.0,0.0
2023-11-09,30.128,30.183,29.339,29.357,2979400,0.0,0.0
2023-11-10,29.605,30.064,29.247,30.064,2657000,0.0,0.0
2023-11-13,29.789,29.871,29.311,29.513,2043800,0.0,0.0
2023-11-14,30.468,31.413,30.312,30.908,3510500,0.0,0.0
2023-11-15,30.826,31.092,30.504,30.615,2796900,0.0,0.0
2023-11-16,30.734,30.816,30.257,30.284,2348500,0.0,0.0
2023-11-17,30.706,30.752,29.899,30.119,3165300,0.0,0.0
2023-11-20,30.064,30.523,29.706,30.514,3790700,0.0,0.0
2023-11-21,30.541,30.734,30.009,30.101,2800000,0.0,0.0
2023-11-22,30.486,30.532,30.238,30.403,2312500,0.0,0.0
2023-11-24,30.367,30.615,30.165,30.605,720700,0.0,0.0
2023-11-27,30.541,30.706,30.367,30.541,2672100,0.0,0.0
2023-11-28,30.403,30.789,30.146,30.697,2964100,0.0,0.0
2023-11-29,31.046,31.321,30.477,30.55,3105700,0.0,0.0
2023-11-30,30.596,30.679,30.302,30.651,4315100,0.0,0.0
2023-12-01,30.706,31.697,30.587,31.569,2270500,0.0,0.0
2023-12-04,31.266,31.808,31.193,31.762,2270700,0.0,0.0
2023-12-05,31.569,31.743,31.193,31.697,3855800,0.0,0.0
2023-12-06,31.817,32.193,31.661,31.817,3010000,0.0,0.0
2023-12-07,31.762,32.294,31.44,32.12,3604600,0.0,0.0
2023-12-08,31.973,32.459,31.835,32.459,4831700,0.0,0.0
2023-12-11,32.257,32.376,31.908,32.101,3668400,0.0,0.0
2023-12-12,32.138,32.624,31.826,32.532,2692800,0.0,0.0
2023-12-13,32.643,34.239,32.532,34.065,3643100,0.0,0.0
2023-12-14,34.79,35.644,34.671,35.194,3890700,0.0,0.0
2023-12-15,34.946,35.038,34.194,34.542,5593800,0.0,0.0
2023-12-18,34.717,34.781,34.368,34.698,3611700,0.0,0.0
2023-12-19,34.836,34.964,34.368,34.524,3160200,0.0,0.0
2023-12-20,34.432,34.625,33.946,33.992,2252900,0.0,0.0
