Date,country,fuel_type,price_with_tax,price_wo_tax,tax_amount,tax_share
2011-06-13,BE,diesel,1360.3,691.32,668.9799999999999,0.4917885760494008
2011-06-06,BE,diesel,1360.3,691.32,668.9799999999999,0.4917885760494008
2011-05-30,BE,diesel,1332.5,668.35,664.15,0.4984240150093808
2011-05-23,BE,diesel,1371.3,700.42,670.88,0.48922919857069935
2011-05-16,BE,diesel,1357.1,688.68,668.42,0.4925355537543291
2011-05-09,BE,diesel,1379.4,709.41,669.9900000000001,0.48571117877337977
2011-05-02,BE,diesel,1403.1,743.1,659.9999999999999,0.47038700021381225
2011-04-18,BE,diesel,1422.4,764.85,657.5500000000001,0.46228205849268844
2011-04-11,BE,diesel,1379.2,729.14,650.0600000000001,0.4713312064965198
2011-04-04,BE,diesel,1365.9,718.15,647.7500000000001,0.4742294457866609
2011-03-28,BE,diesel,1372.8,723.86,648.9399999999999,0.47271270396270393
2011-03-21,BE,diesel,1369.8,721.38,648.42,0.47336837494524747
2011-03-14,BE,diesel,1419.4,762.37,657.0300000000001,0.4628927715936311
2011-03-07,BE,diesel,1338.8,695.76,643.04,0.48031072602330444
2011-02-28,BE,diesel,1340.9,697.49,643.4100000000001,0.47983443955552246
2011-02-21,BE,diesel,1306.7,669.23,637.47,0.4878472487946736
2011-02-14,BE,diesel,1318.4,678.9,639.5000000000001,0.485057645631068
2011-02-07,BE,diesel,1302.2,665.51,636.69,0.4889341115036093
2011-01-31,BE,diesel,1291.0,656.25,634.75,0.4916731216111541
2011-01-24,BE,diesel,1281.4,654.52,626.8800000000001,0.48921492117995946
2011-01-17,BE,diesel,1320.3,686.67,633.63,0.47991365598727564
2011-01-10,BE,diesel,1262.2,638.65,623.5500000000001,0.4940183806052924
2011-01-03,BE,diesel,1246.8,637.52,609.28,0.48867500802053254
2010-12-20,BE,diesel,1239.9,631.82,608.08,0.49042664731026697
2010-12-13,BE,diesel,1220.5,615.79,604.71,0.4954608766898812
2010-12-06,BE,diesel,1203.4,601.66,601.7400000000001,0.5000332391557255
2010-11-29,BE,diesel,1205.6,603.47,602.1299999999999,0.49944426011944254
2010-11-22,BE,diesel,1172.7,576.28,596.4200000000001,0.5085870214035986
2010-11-15,BE,diesel,1178.8,581.32,597.4799999999999,0.5068544282321004
2010-11-08,BE,diesel,1178.8,581.32,597.4799999999999,0.5068544282321004
2010-10-25,BE,diesel,1176.2,579.18,597.0200000000001,0.5075837442611801
2010-10-18,BE,diesel,1188.0,588.93,599.07,0.5042676767676768
2010-10-11,BE,diesel,1185.9,587.19,598.71,0.5048570705793068
2010-10-04,BE,diesel,1159.9,565.71,594.19,0.5122769204241745
2010-09-27,BE,diesel,1163.8,568.93,594.87,0.5111445265509538
2010-09-20,BE,diesel,1179.4,581.82,597.58,0.5066813634051213
2010-09-13,BE,diesel,1152.6,559.67,592.93,0.5144282491757765
2010-09-06,BE,diesel,1167.2,571.74,595.46,0.510161069225497
2010-08-30,BE,diesel,1176.0,579.01,596.99,0.5076445578231292
2010-08-23,BE,diesel,1173.0,576.53,596.47,0.5084995737425405
2010-08-16,BE,diesel,1170.0,574.05,595.95,0.5093589743589744
2010-08-09,BE,diesel,1190.0,590.58,599.42,0.5037142857142857
2010-08-02,BE,diesel,1164.0,569.09,594.91,0.5110910652920962
2010-07-26,BE,diesel,1147.0,555.04,591.96,0.5160941586748039
2010-07-19,BE,diesel,1203.0,601.32,601.68,0.5001496259351621
2010-07-12,BE,diesel,1203.0,601.32,601.68,0.5001496259351621
2010-07-05,BE,diesel,1196.0,595.54,600.46,0.502056856187291
2010-06-28,BE,diesel,1203.0,601.32,601.68,0.5001496259351621
2010-06-21,BE,diesel,1205.0,602.98,602.02,0.4996016597510373
2010-06-14,BE,diesel,1187.0,588.1,598.9,0.5045492839090143
2010-06-07,BE,diesel,1195.0,594.71,600.29,0.5023347280334728
2010-05-31,BE,diesel,1134.0,544.3,589.7,0.5200176366843033
2010-05-24,BE,diesel,1187.0,603.6,583.4,0.4914911541701769
2010-05-17,BE,diesel,1187.0,608.2,578.8,0.4876158382476832
2010-05-10,BE,diesel,1193.0,613.16,579.84,0.486035205364627
2010-05-03,BE,diesel,1193.0,613.16,579.84,0.486035205364627
2010-04-26,BE,diesel,1149.0,576.8,572.2,0.49799825935596176
2010-04-19,BE,diesel,1171.0,594.98,576.02,0.49190435525192144
2010-04-12,BE,diesel,1164.0,595.79,568.21,0.48815292096219937
2010-03-29,BE,diesel,1116.0,556.12,559.88,0.50168458781362
2010-03-22,BE,diesel,1097.0,540.42,556.58,0.5073655423883319
2010-03-15,BE,diesel,1112.0,552.82,559.18,0.5028597122302157
2010-03-08,BE,diesel,1040.0,493.31,546.69,0.5256634615384616
2010-03-01,BE,diesel,1070.0,518.11,551.89,0.515785046728972
2010-02-22,BE,diesel,1040.0,493.31,546.69,0.5256634615384616
2010-02-15,BE,diesel,995.0,456.12,538.88,0.5415879396984925
2010-02-08,BE,diesel,980.0,443.73,536.27,0.5472142857142857
2010-02-01,BE,diesel,980.0,443.73,536.27,0.5472142857142857
2010-01-25,BE,diesel,993.0,459.07,533.9300000000001,0.537693856998993
2010-01-18,BE,diesel,1013.0,484.3,528.7,0.5219151036525174
2010-01-11,BE,diesel,1034.0,501.66,532.3399999999999,0.5148355899419729
2010-01-04,BE,diesel,985.0,461.16,523.8399999999999,0.5318172588832486
2009-12-21,BE,diesel,968.0,447.11,520.89,0.5381095041322314
2009-12-14,BE,diesel,988.0,463.64,524.36,0.5307287449392712
2009-12-07,BE,diesel,973.0,451.24,521.76,0.5362384378211716
2009-11-30,BE,diesel,971.0,449.59,521.4100000000001,0.5369824922760043
2009-11-23,BE,diesel,941.0,424.8,516.2,0.5485653560042508
2009-11-16,BE,diesel,971.0,449.59,521.4100000000001,0.5369824922760043
2009-11-09,BE,diesel,978.0,455.37,522.63,0.5343865030674847
2009-11-02,BE,diesel,964.0,443.8,520.2,0.5396265560165976
2009-10-26,BE,diesel,964.0,443.8,520.2,0.5396265560165976
2009-10-19,BE,diesel,945.0,428.1,516.9,0.5469841269841269
2009-10-12,BE,diesel,948.0,430.58,517.4200000000001,0.5458016877637132
2009-10-05,BE,diesel,960.0,440.5,519.5,0.5411458333333333
2009-09-28,BE,diesel,920.95,408.23,512.72,0.5567294641402899
2009-09-21,BE,diesel,950.75,432.85,517.9,0.5447278464370234
2009-09-14,BE,diesel,976.0,453.72,522.28,0.5351229508196721
2009-09-07,BE,diesel,984.0,460.33,523.6700000000001,0.5321849593495935
2009-08-31,BE,diesel,1008.0,480.17,527.8299999999999,0.5236408730158729
2009-08-24,BE,diesel,1011.0,482.65,528.35,0.5226013847675569
2009-08-17,BE,diesel,1023.0,492.56,530.44,0.518514173998045
2009-08-10,BE,diesel,973.0,451.24,521.76,0.5362384378211716
2009-08-03,BE,diesel,977.0,454.55,522.45,0.53474923234391
2009-07-27,BE,diesel,965.0,444.63,520.37,0.5392435233160622
2009-07-20,BE,diesel,922.6,409.59,513.01,0.5560481248645133
2009-07-13,BE,diesel,922.6,409.59,513.01,0.5560481248645133
2009-07-06,BE,diesel,957.0,438.02,518.98,0.5422988505747126
2009-06-29,BE,diesel,980.0,457.03,522.97,0.5336428571428572
2009-06-22,BE,diesel,980.0,457.03,522.97,0.5336428571428572
2009-06-15,BE,diesel,960.0,440.5,519.5,0.5411458333333333
2009-06-08,BE,diesel,970.0,448.76,521.24,0.5373608247422681
2009-06-01,BE,diesel,938.0,422.32,515.6800000000001,0.549765458422175
2009-05-25,BE,diesel,938.0,422.32,515.6800000000001,0.549765458422175
2009-05-18,BE,diesel,954.0,435.54,518.46,0.5434591194968554
2009-05-11,BE,diesel,944.0,427.28,516.72,0.5473728813559322
2009-05-04,BE,diesel,913.0,401.66,511.34,0.560065717415115
2009-04-27,BE,diesel,927.0,413.23,513.77,0.5542286947141316
2009-04-20,BE,diesel,942.0,425.62,516.38,0.5481740976645435
2009-04-06,BE,diesel,959.0,439.67,519.3299999999999,0.5415328467153284
2009-03-30,BE,diesel,930.0,415.71,514.29,0.5529999999999999
2009-03-23,BE,diesel,922.0,409.09,512.9100000000001,0.556301518438178
2009-03-16,BE,diesel,923.6,410.42,513.1800000000001,0.5556301429190126
2009-03-09,BE,diesel,924.2,410.91,513.29,0.5553884440597273
2009-03-02,BE,diesel,906.9,396.61,510.28999999999996,0.5626750468629397
2009-02-23,BE,diesel,930.2,415.87,514.33,0.552924102343582
2009-02-16,BE,diesel,933.7,425.16,508.54,0.5446503159473064
2009-02-09,BE,diesel,937.53,434.13,503.4,0.5369428178298294
2009-02-02,BE,diesel,911.67,412.76,498.90999999999997,0.5472484561299593
2009-01-26,BE,diesel,894.35,398.44,495.91,0.5544920892268128
2009-01-19,BE,diesel,908.73,419.03,489.70000000000005,0.5388839369229584
2009-01-12,BE,diesel,922.63,430.51,492.12,0.5333882488104658
2009-01-05,BE,diesel,896.16,422.74,473.41999999999996,0.5282762006784503
2008-12-15,BE,diesel,965.0,479.63,485.37,0.5029740932642487
2008-12-08,BE,diesel,1011.81,518.32,493.4899999999999,0.4877299097656674
2008-12-01,BE,diesel,1023.1,527.65,495.45000000000005,0.48426351285309355
2008-11-24,BE,diesel,1045.3,545.99,499.30999999999995,0.4776714818712331
2008-11-17,BE,diesel,1052.82,552.21,500.6099999999999,0.47549438650481557
2008-11-10,BE,diesel,1082.08,576.39,505.68999999999994,0.4673314357533639
2008-11-03,BE,diesel,1082.08,576.39,505.68999999999994,0.4673314357533639
2008-10-27,BE,diesel,1105.4,595.66,509.7400000000001,0.46113624027501365
2008-10-20,BE,diesel,1156.1,637.56,518.54,0.44852521408182683
2008-10-13,BE,diesel,1207.24,679.83,527.41,0.436872535701269
2008-10-06,BE,diesel,1205.26,678.19,527.0699999999999,0.43730813268506374
2008-09-29,BE,diesel,1210.28,682.34,527.9399999999999,0.4362131077106124
2008-09-22,BE,diesel,1203.99,677.14,526.85,0.4375866909193598
2008-09-15,BE,diesel,1219.98,690.35,529.63,0.43413006770602797
2008-09-08,BE,diesel,1239.9,706.82,533.08,0.4299378982175982
2008-09-01,BE,diesel,1219.52,689.97,529.55,0.43422822093938596
2008-08-25,BE,diesel,1255.58,719.77,535.81,0.42674301916245877
2008-08-18,BE,diesel,1247.27,712.9,534.37,0.4284316948214901
2008-08-11,BE,diesel,1275.75,736.44,539.31,0.42273956496178716
2008-08-04,BE,diesel,1317.03,770.56,546.47,0.41492600775988403
2008-07-28,BE,diesel,1356.07,802.82,553.2499999999999,0.40798041399042817
2008-07-21,BE,diesel,1392.17,832.66,559.5100000000001,0.4018977567394787
2008-07-14,BE,diesel,1392.17,832.66,559.5100000000001,0.4018977567394787
2008-07-07,BE,diesel,1390.47,831.25,559.22,0.4021805576531676
2008-06-30,BE,diesel,1379.43,822.13,557.3000000000001,0.4040074523535084
2008-06-23,BE,diesel,1347.27,795.55,551.72,0.409509600896628
2008-06-16,BE,diesel,1379.8,822.44,557.3599999999999,0.40394260037686613
2008-06-09,BE,diesel,1370.37,814.64,555.7299999999999,0.40553281230616545
2008-06-02,BE,diesel,1389.13,830.15,558.9800000000001,0.4023957440988245
2008-05-26,BE,diesel,1361.43,807.26,554.1700000000001,0.40704994013647416
2008-05-19,BE,diesel,1330.33,781.55,548.78,0.41251418820894065
2008-05-12,BE,diesel,1267.03,729.24,537.79,0.42444930270001496
2008-05-05,BE,diesel,1267.03,729.24,537.79,0.42444930270001496
2008-04-28,BE,diesel,1249.13,714.45,534.6800000000001,0.42804191717435336
2008-04-21,BE,diesel,1214.43,685.77,528.6600000000001,0.43531533311924114
2008-04-14,BE,diesel,1201.33,674.94,526.3899999999999,0.43817269193310737
2008-04-07,BE,diesel,1186.0,662.27,523.73,0.44159359190556496
2008-03-31,BE,diesel,1177.0,654.83,522.17,0.4436448598130841
2008-03-17,BE,diesel,1217.0,687.89,529.11,0.4347658175842235
2008-03-10,BE,diesel,1192.83,667.92,524.91,0.4400543245894218
2008-03-03,BE,diesel,1154.53,636.27,518.26,0.4488926229721185
2008-02-25,BE,diesel,1157.57,638.77,518.8,0.44818023963993536
2008-02-18,BE,diesel,1127.7,614.09,513.61,0.4554491442759599
2008-02-11,BE,diesel,1096.07,587.95,508.1199999999999,0.46358353024898036
2008-02-04,BE,diesel,1083.17,577.28,505.8900000000001,0.467045800751498
2008-01-28,BE,diesel,1082.5,576.73,505.77,0.46722401847575057
2008-01-21,BE,diesel,1095.27,587.28,507.99,0.46380344572571147
2008-01-14,BE,diesel,1079.8,574.15,505.65,0.4682811631783664
2008-01-07,BE,diesel,1111.37,600.59,510.77999999999986,0.4595949143849482
2007-12-17,BE,diesel,1082.13,576.43,505.70000000000016,0.46731908365907987
2007-12-10,BE,diesel,1090.38,583.24,507.1400000000001,0.465103908729067
2007-12-03,BE,diesel,1213.53,669.52,544.01,0.4482872281690605
2007-11-26,BE,diesel,1209.6,666.27,543.3299999999999,0.4491815476190476
2007-11-19,BE,diesel,1203.4,661.14,542.2600000000001,0.4506066145919894
2007-11-12,BE,diesel,1174.23,637.04,537.19,0.4574827759467907
2007-11-05,BE,diesel,1104.67,579.54,525.1300000000001,0.4753727357491378
2007-10-29,BE,diesel,1100.97,576.49,524.48,0.47637991952550934
2007-10-22,BE,diesel,1110.93,584.72,526.21,0.4736662075918375
2007-10-15,BE,diesel,1071.83,552.41,519.42,0.48461043262457665
2007-10-08,BE,diesel,1072.83,553.23,519.5999999999999,0.48432650093677465
2007-10-01,BE,diesel,1088.3,566.02,522.28,0.47990443811449046
2007-09-24,BE,diesel,1080.23,561.64,518.59,0.48007368801088657
2007-09-17,BE,diesel,1073.7,556.24,517.46,0.48194095184874736
2007-09-10,BE,diesel,1048.13,535.11,513.0200000000001,0.4894621850342992
2007-09-03,BE,diesel,1014.4,507.23,507.16999999999996,0.49997042586750784
2007-08-27,BE,diesel,1017.7,509.96,507.74000000000007,0.4989093052962563
2007-08-20,BE,diesel,1026.13,516.93,509.20000000000016,0.4962334207166734
2007-08-13,BE,diesel,1026.4,517.15,509.2500000000001,0.49615159781761503
2007-08-06,BE,diesel,1039.18,527.71,511.47,0.4921861467695683
2007-07-30,BE,diesel,1016.86,509.27,507.59000000000003,0.4991739275809846
2007-07-23,BE,diesel,1036.32,525.35,510.9699999999999,0.4930619885749575
2007-07-16,BE,diesel,1036.58,525.56,511.02,0.4929865519303865
2007-07-09,BE,diesel,1022.92,514.28,508.64,0.49724318617291674
2007-07-02,BE,diesel,1040.62,528.9,511.7199999999999,0.4917453056831504
2007-06-25,BE,diesel,1032.14,521.89,510.2500000000001,0.49436123006568883
2007-06-18,BE,diesel,1013.65,506.61,507.03999999999996,0.500212104769891
2007-06-11,BE,diesel,985.6,483.43,502.17,0.5095068993506493
2007-06-04,BE,diesel,1003.0,497.81,505.19,0.503678963110668
2007-05-28,BE,diesel,1000.58,495.81,504.77000000000004,0.5044774031061984
2007-05-21,BE,diesel,1000.58,495.81,504.77000000000004,0.5044774031061984
2007-05-14,BE,diesel,995.25,491.41,503.84,0.5062446621451896
2007-05-07,BE,diesel,990.04,487.1,502.93999999999994,0.5079996767807361
2007-04-30,BE,diesel,994.23,490.57,503.66,0.5065829838166219
2007-04-23,BE,diesel,994.23,490.57,503.66,0.5065829838166219
2007-04-16,BE,diesel,1002.73,497.59,505.14000000000004,0.5037647223080989
2007-04-02,BE,diesel,987.23,484.78,502.45000000000005,0.5089492823354234
2007-03-26,BE,diesel,963.7,465.33,498.37000000000006,0.5171422641901007
2007-03-19,BE,diesel,965.13,466.52,498.61,0.5166247034078311
2007-03-12,BE,diesel,985.4,483.27,502.13,0.5095697178810635
2007-03-05,BE,diesel,973.17,473.16,500.00999999999993,0.5137951231542279
2007-02-26,BE,diesel,944.5,452.38,492.12,0.5210375860243515
2007-02-19,BE,diesel,937.5,446.59,490.91,0.5236373333333334
2007-02-12,BE,diesel,952.93,459.35,493.5799999999999,0.5179603958318029
2007-02-05,BE,diesel,929.83,440.26,489.57000000000005,0.526515599625738
2007-01-29,BE,diesel,915.47,428.39,487.08000000000004,0.5320545730608321
2007-01-22,BE,diesel,918.37,430.78,487.59000000000003,0.5309297995361347
2007-01-15,BE,diesel,927.1,438.0,489.1,0.5275590551181103
2007-01-08,BE,diesel,946.27,453.84,492.43,0.5203905861963287
2006-12-18,BE,diesel,982.75,483.99,498.76,0.5075146273212923
2006-12-11,BE,diesel,978.0,480.07,497.93,0.5091308793456033
2006-12-04,BE,diesel,972.0,475.11,496.89,0.5112037037037037
2006-11-27,BE,diesel,992.0,491.64,500.36,0.5043951612903226
2006-11-20,BE,diesel,974.0,476.76,497.24,0.5105133470225873
2006-11-13,BE,diesel,945.0,452.79,492.21,0.5208571428571428
2006-11-06,BE,diesel,984.53,485.47,499.05999999999995,0.5069017703879007
2006-10-30,BE,diesel,993.57,503.12,490.45000000000005,0.4936240023350142
2006-10-23,BE,diesel,996.13,505.24,490.89,0.4927971248732595
2006-10-16,BE,diesel,983.13,494.5,488.63,0.4970146369249235
2006-10-09,BE,diesel,966.97,481.14,485.83000000000004,0.5024251010889687
2006-10-02,BE,diesel,981.9,493.48,488.41999999999996,0.4974233628679091
2006-09-25,BE,diesel,997.67,506.51,491.15999999999997,0.4923070754858821
2006-09-18,BE,diesel,991.0,501.0,490.0,0.4944500504540868
2006-09-11,BE,diesel,1024.1,528.35,495.7499999999999,0.48408358558734493
2006-09-04,BE,diesel,1047.3,547.53,499.77,0.4771985104554569
2006-08-28,BE,diesel,1061.93,559.62,502.31000000000006,0.4730161121731188
2006-08-21,BE,diesel,1035.82,532.34,503.4799999999999,0.4860690081288254
2006-08-14,BE,diesel,1036.13,532.6,503.5300000000001,0.4859718375107371
2006-08-07,BE,diesel,1036.13,532.6,503.5300000000001,0.4859718375107371
2006-07-31,BE,diesel,1052.37,546.02,506.3499999999999,0.4811520662884726
2006-07-24,BE,diesel,1081.63,570.2,511.43000000000006,0.4728326692122075
2006-07-17,BE,diesel,1066.67,554.83,511.84000000000003,0.479848500473436
2006-07-10,BE,diesel,1051.0,541.89,509.11,0.48440532825880117
2006-07-03,BE,diesel,1054.03,544.39,509.64,0.4835156494596928
2006-06-26,BE,diesel,1028.08,520.14,507.93999999999994,0.49406660960236554
2006-06-19,BE,diesel,1042.3,531.9,510.4,0.4896862707473856
2006-06-12,BE,diesel,1074.9,558.84,516.0600000000001,0.48010047446274073
2006-06-05,BE,diesel,1040.67,530.55,510.1200000000001,0.4901842082504541
2006-05-29,BE,diesel,1040.67,528.85,511.82000000000005,0.4918177712435258
2006-05-22,BE,diesel,1063.0,547.3,515.7,0.4851364063969897
2006-05-15,BE,diesel,1056.03,541.55,514.48,0.487183129267161
2006-05-08,BE,diesel,1038.13,525.55,512.5800000000002,0.49375319083351804
2006-05-01,BE,diesel,1063.8,546.76,517.04,0.48603120887384843
2006-04-24,BE,diesel,1063.8,542.56,521.24,0.4899793194209438
2006-04-10,BE,diesel,1060.37,535.93,524.4399999999999,0.4945820798400558
2006-04-03,BE,diesel,1051.13,527.4,523.7300000000001,0.4982542597014642
2006-03-27,BE,diesel,1013.4,496.21,517.19,0.5103512926781133
2006-03-20,BE,diesel,990.17,477.01,513.16,0.518254441156569
2006-03-13,BE,diesel,1030.3,510.18,520.1199999999999,0.5048238377171697
2006-03-06,BE,diesel,999.7,484.89,514.8100000000001,0.514964489346804
2006-02-27,BE,diesel,993.27,479.57,513.7,0.5171806256103577
2006-02-20,BE,diesel,1003.77,488.25,515.52,0.5135837891150363
2006-02-13,BE,diesel,1015.25,497.74,517.51,0.5097365180989903
2006-02-06,BE,diesel,1020.37,501.97,518.4,0.5080510011074414
2006-01-30,BE,diesel,1027.13,507.56,519.5700000000002,0.5058463875069369
2006-01-23,BE,diesel,1018.37,500.32,518.05,0.5087050875418561
2006-01-16,BE,diesel,1029.13,509.21,519.9200000000001,0.5052034242515523
2006-01-09,BE,diesel,1021.43,502.85,518.5799999999999,0.5076999892307843
2005-12-19,BE,diesel,994.27,480.4,513.87,0.5168314441751235
2005-12-12,BE,diesel,997.8,483.32,514.48,0.5156143515734617
2005-12-05,BE,diesel,984.43,472.27,512.16,0.5202604552888473
2005-11-28,BE,diesel,994.43,480.54,513.8899999999999,0.5167683999879327
2005-11-21,BE,diesel,992.27,478.75,513.52,0.5175204329466778
2005-11-14,BE,diesel,1036.83,515.58,521.2499999999999,0.5027342958826422
2005-11-07,BE,diesel,1054.47,530.15,524.32,0.49723557806291313
2005-10-24,BE,diesel,1081.37,552.38,528.9899999999999,0.4891850153046598
2005-10-17,BE,diesel,1116.9,581.75,535.1500000000001,0.47913868743844573
2005-10-10,BE,diesel,1112.67,578.25,534.4200000000001,0.48030413330097876
2005-10-03,BE,diesel,1100.0,564.68,535.32,0.4866545454545455
2005-09-26,BE,diesel,1085.0,552.29,532.71,0.4909769585253457
2005-09-19,BE,diesel,1049.0,516.93,532.07,0.5072163965681602
2005-09-12,BE,diesel,1075.67,536.67,539.0000000000001,0.501083045915569
2005-09-05,BE,diesel,1108.53,563.83,544.6999999999999,0.4913714558920372
2005-08-29,BE,diesel,1085.63,537.11,548.5200000000001,0.5052550132181315
2005-08-22,BE,diesel,1076.87,529.86,547.0099999999999,0.5079628924568425
2005-08-15,BE,diesel,1018.6,476.51,542.09,0.5321912428823876
2005-08-08,BE,diesel,1018.6,476.51,542.09,0.5321912428823876
2005-08-01,BE,diesel,1010.8,470.06,540.74,0.5349624060150376
2005-07-25,BE,diesel,1034.38,489.55,544.8300000000002,0.5267213209845513
2005-07-18,BE,diesel,1047.5,500.39,547.11,0.5223007159904535
2005-07-11,BE,diesel,1072.0,520.64,551.36,0.5143283582089553
2005-07-04,BE,diesel,1039.67,491.32,548.3500000000001,0.527426972019968
2005-06-27,BE,diesel,1047.33,497.66,549.6699999999998,0.5248298053144662
2005-06-20,BE,diesel,1022.0,476.72,545.28,0.5335420743639921
2005-06-13,BE,diesel,1022.67,477.27,545.4,0.5333098653524597
2005-06-06,BE,diesel,1016.0,471.76,544.24,0.5356692913385827
2005-05-30,BE,diesel,950.67,417.77,532.9,0.5605520317249939
2005-05-23,BE,diesel,947.0,414.74,532.26,0.5620485744456177
2005-05-16,BE,diesel,984.33,454.89,529.44,0.537868397793423
2005-05-09,BE,diesel,984.33,454.89,529.44,0.537868397793423
2005-05-02,BE,diesel,986.0,456.27,529.73,0.5372515212981744
2005-04-25,BE,diesel,967.0,440.56,526.44,0.5444053774560497
2005-04-18,BE,diesel,972.67,453.15,519.52,0.5341174293439708
2005-04-11,BE,diesel,986.0,474.47,511.53,0.5187931034482758
2005-04-04,BE,diesel,960.0,452.98,507.02,0.5281458333333333
2005-03-21,BE,diesel,928.0,426.53,501.47,0.5403771551724138
2005-03-14,BE,diesel,917.67,417.99,499.67999999999995,0.5445094641864723
2005-03-07,BE,diesel,898.67,402.29,496.37999999999994,0.552349583273059
2005-02-28,BE,diesel,902.67,405.6,497.06999999999994,0.5506663564757884
2005-02-21,BE,diesel,875.0,382.73,492.27,0.5625942857142857
2005-02-14,BE,diesel,861.0,371.16,489.84,0.5689198606271777
2005-02-07,BE,diesel,863.0,372.81,490.19,0.5680069524913094
2005-01-31,BE,diesel,871.33,387.2,484.13000000000005,0.5556218654241217
2005-01-24,BE,diesel,855.0,373.7,481.3,0.5629239766081872
2005-01-17,BE,diesel,853.67,372.6,481.06999999999994,0.5635315754331298
2005-01-10,BE,diesel,853.0,372.05,480.95,0.5638335287221571
2005-01-03,BE,diesel,891.0,403.45,487.55,0.5471941638608305
2026-05-18,BG,euro95,1505.8,891.8160976840181,613.9839023159818,0.4077459837401925
2026-05-11,BG,euro95,1493.2,881.3160976840182,611.8839023159818,0.4097802721108906
2026-05-04,BG,euro95,1480.8,870.9827643506849,609.8172356493151,0.4118160694552371
2026-04-27,BG,euro95,1476.8,867.6494310173515,609.1505689826485,0.41248007108792556
2026-04-20,BG,euro95,1478.4,868.98,609.4200000000001,0.4122159090909091
2026-04-13,BG,euro95,1470.1,862.0660976840181,608.0339023159818,0.41360036889734153
2026-04-06,BG,euro95,1459.4,853.1494310173516,606.2505689826485,0.41541083252202854
2026-03-30,BG,euro95,1444.3,840.5660976840181,603.7339023159818,0.4180114258228774
2026-03-23,BG,euro95,1394.3,798.8994310173515,595.4005689826485,0.42702472135311514
2026-03-16,BG,euro95,1331.2,746.3160976840182,584.8839023159818,0.43936591219650073
2026-03-09,BG,euro95,1266.1,692.0660976840181,574.0339023159818,0.4533874909691034
2026-03-02,BG,euro95,1229.2,661.3160976840182,567.8839023159818,0.4619947138919474
2026-02-23,BG,euro95,1218.0,651.9827643506849,566.0172356493151,0.4647103740963178
2026-02-16,BG,euro95,1219.3,653.0660976840181,566.2339023159818,0.46439260421223805
2026-02-09,BG,euro95,1219.3,653.0660976840181,566.2339023159818,0.46439260421223805
2026-02-02,BG,euro95,1219.3,653.0660976840181,566.2339023159818,0.46439260421223805
2026-01-26,BG,euro95,1218.3,652.2327643506849,566.0672356493151,0.46463698239293694
2026-01-19,BG,euro95,1216.6,650.8160976840181,565.7839023159818,0.4650533472924394
2026-01-12,BG,euro95,1214.0,648.6494310173515,565.3505689826485,0.4656923961965803
2026-01-05,BG,euro95,1217.0,651.1494310173515,565.8505689826485,0.46495527443109985
2025-12-29,BG,euro95,1215.6662235402391,650.0323823158469,565.6338412243922,0.4652871242709734
2025-12-22,BG,euro95,1217.7625524082218,651.7793230391655,565.9832293690563,0.46477306125876483
2025-12-15,BG,euro95,1220.472440944882,654.0375634863825,566.4348774584995,0.4641111576595447
2025-12-08,BG,euro95,1220.472440944882,654.0375634863825,566.4348774584995,0.4641111576595447
2025-12-01,BG,euro95,1223.5402392882709,656.5940621058733,566.9461771823976,0.4633653712216185
2025-11-24,BG,euro95,1221.904080171797,655.2305961754781,566.6734839963189,0.46376265796300953
2025-11-17,BG,euro95,1213.9278044789855,648.5836997648021,565.3441047141835,0.4657147670794373
2025-11-10,BG,euro95,1207.1275181511403,642.9167944915978,564.2107236595425,0.4673994380674036
2025-11-03,BG,euro95,1200.1738419061255,637.1220642874188,563.0517776187068,0.46914185092091615
2025-10-27,BG,euro95,1191.8396564065856,630.1769097044688,561.6627467021168,0.47125697125697125
2025-10-20,BG,euro95,1200.2249718785154,637.1646725977436,563.0602992807718,0.4691289653801369
2025-10-13,BG,euro95,1210.6554862460378,645.8567679040121,564.7987183420256,0.4665230734577808
2025-10-06,BG,euro95,1215.51283362307,649.9045573848725,565.6082762381975,0.4653248082558644
2025-09-29,BG,euro95,1217.7625524082218,651.7793230391657,565.9832293690562,0.4647730612587647
2025-09-22,BG,euro95,1331.4244810307805,746.4975968912978,584.9268841394827,0.4393241167434716
2025-09-15,BG,euro95,1220.9326106963904,654.4227426117191,566.5098680846713,0.46399765484316763
2025-09-08,BG,euro95,1225.0741384599653,657.8740157480316,567.2001227119337,0.4629924874791318
2025-09-01,BG,euro95,1219.8588812762043,653.5279680948973,566.330913181307,0.4642593679269008
2025-08-25,BG,euro95,1224.9207485427958,657.746190817057,567.1745577257387,0.46302959469048705
2025-08-18,BG,euro95,1224.9207485427958,657.746190817057,567.1745577257387,0.46302959469048705
2025-08-11,BG,euro95,1224.4605787912876,657.3627160241334,567.0978627671542,0.4631409721062302
2025-08-04,BG,euro95,1225.687698128643,658.3853154719297,567.3023826567132,0.462844151510095
2025-07-28,BG,euro95,1233.6639738214544,665.0322118826057,568.6317619388487,0.4609292108753316
2025-07-21,BG,euro95,1234.4820533796913,665.7122405153902,568.769812864301,0.46073558648111324
2025-07-14,BG,euro95,1232.7947642908273,664.3061662746703,568.488598016157,0.46113806976069005
2025-07-07,BG,euro95,1235.2490029655385,666.3513651702629,568.8976377952756,0.46055300302164826
