Date,country,fuel_type,price_type,price_per_1000l
2019-08-12,EU,euro95,wo_tax,559.9929735435999
2019-08-05,EU,euro95,wo_tax,574.780547159495
2019-07-29,EU,euro95,wo_tax,575.1582454666475
2019-07-22,EU,euro95,wo_tax,574.1458644145381
2019-07-15,EU,euro95,wo_tax,579.7431122427078
2019-07-08,EU,euro95,wo_tax,570.9000775310489
2019-07-01,EU,euro95,wo_tax,571.2962445596231
2019-06-24,EU,euro95,wo_tax,570.7882198081271
2019-06-17,EU,euro95,wo_tax,576.8975764597824
2019-06-10,EU,euro95,wo_tax,589.04226011462
2019-06-03,EU,euro95,wo_tax,612.2971698748221
2019-05-27,EU,euro95,wo_tax,615.5350112034532
2019-05-20,EU,euro95,wo_tax,610.6542209729026
2019-05-13,EU,euro95,wo_tax,604.0010970693244
2019-05-06,EU,euro95,wo_tax,608.2206716187651
2019-04-29,EU,euro95,wo_tax,600.1954339176672
2019-04-15,EU,euro95,wo_tax,581.0312135943877
2019-04-08,EU,euro95,wo_tax,563.1213826611296
2019-04-01,EU,euro95,wo_tax,546.5151454883862
2019-03-25,EU,euro95,wo_tax,532.2750092787729
2019-03-18,EU,euro95,wo_tax,518.2508049011388
2019-03-11,EU,euro95,wo_tax,515.5604498815277
2019-03-04,EU,euro95,wo_tax,509.84047387737337
2019-02-25,EU,euro95,wo_tax,502.7968181149854
2019-02-18,EU,euro95,wo_tax,497.2255557612485
2019-02-11,EU,euro95,wo_tax,488.5588032407376
2019-02-04,EU,euro95,wo_tax,487.8138216052028
2019-01-28,EU,euro95,wo_tax,488.1701279562781
2019-01-21,EU,euro95,wo_tax,486.9962995919613
2019-01-14,EU,euro95,wo_tax,485.8598578816992
2019-01-07,EU,euro95,wo_tax,483.6491343257056
2018-12-17,EU,euro95,wo_tax,512.4285246173986
2018-12-10,EU,euro95,wo_tax,523.7285695522278
2018-12-03,EU,euro95,wo_tax,540.5550820995295
2018-11-26,EU,euro95,wo_tax,561.0219510098191
2018-11-19,EU,euro95,wo_tax,578.5751818486875
2018-11-12,EU,euro95,wo_tax,594.2921932383821
2018-11-05,EU,euro95,wo_tax,606.9433724387272
2018-10-29,EU,euro95,wo_tax,607.5028393075293
2018-10-22,EU,euro95,wo_tax,607.2071388052632
2018-10-15,EU,euro95,wo_tax,611.0815415789874
2018-10-08,EU,euro95,wo_tax,614.7450400197064
2018-10-01,EU,euro95,wo_tax,603.0402279829971
2018-09-24,EU,euro95,wo_tax,603.7819848849442
2018-09-17,EU,euro95,wo_tax,607.771937374365
2018-09-10,EU,euro95,wo_tax,606.8607363460351
2018-09-03,EU,euro95,wo_tax,600.0755284217425
2018-08-27,EU,euro95,wo_tax,595.9899466290059
2018-08-20,EU,euro95,wo_tax,592.6595411155253
2018-08-13,EU,euro95,wo_tax,591.8935797573793
2018-08-06,EU,euro95,wo_tax,592.4009860478066
2018-07-30,EU,euro95,wo_tax,586.0187229803671
2018-07-23,EU,euro95,wo_tax,580.0595314013802
2018-07-16,EU,euro95,wo_tax,585.1821739766193
2018-07-09,EU,euro95,wo_tax,584.567610155982
2018-07-02,EU,euro95,wo_tax,581.5146596901182
2018-06-25,EU,euro95,wo_tax,579.3342140413439
2018-06-18,EU,euro95,wo_tax,586.0812130474717
2018-06-11,EU,euro95,wo_tax,591.1506621860935
2018-06-04,EU,euro95,wo_tax,598.1417657400644
2018-05-28,EU,euro95,wo_tax,596.0753270781394
2018-05-21,EU,euro95,wo_tax,585.8234576592522
2018-05-14,EU,euro95,wo_tax,566.9365587214111
2018-05-07,EU,euro95,wo_tax,552.0160843926963
2018-04-30,EU,euro95,wo_tax,545.6190091766986
2018-04-23,EU,euro95,wo_tax,535.5166893171244
2018-04-16,EU,euro95,wo_tax,530.096948052859
2018-04-09,EU,euro95,wo_tax,519.976875563175
2018-03-26,EU,euro95,wo_tax,499.9569669411079
2018-03-19,EU,euro95,wo_tax,494.6788191620868
2018-03-12,EU,euro95,wo_tax,493.5515469055176
2018-03-05,EU,euro95,wo_tax,500.0365734451565
2018-02-26,EU,euro95,wo_tax,502.3081393169098
2018-02-19,EU,euro95,wo_tax,503.69322032770793
2018-02-12,EU,euro95,wo_tax,516.4869593906457
2018-02-05,EU,euro95,wo_tax,524.6997713761068
2018-01-29,EU,euro95,wo_tax,525.381146143051
2018-01-22,EU,euro95,wo_tax,520.2954885959027
2018-01-15,EU,euro95,wo_tax,518.2914052608016
2018-01-08,EU,euro95,wo_tax,518.8652452407879
2018-01-01,EU,euro95,wo_tax,515.217090285698
2017-12-18,EU,euro95,wo_tax,508.0766192987419
2017-12-11,EU,euro95,wo_tax,504.4166868117008
2017-12-04,EU,euro95,wo_tax,509.82144040588094
2017-11-27,EU,euro95,wo_tax,511.35440023489
2017-11-20,EU,euro95,wo_tax,511.7165661771902
2017-11-13,EU,euro95,wo_tax,510.1558635367493
2017-11-06,EU,euro95,wo_tax,508.2401634884452
2017-10-30,EU,euro95,wo_tax,495.2792211643829
2017-10-23,EU,euro95,wo_tax,488.5620105736708
2017-10-16,EU,euro95,wo_tax,489.0764840530258
2017-10-09,EU,euro95,wo_tax,491.36302747119214
2017-10-02,EU,euro95,wo_tax,496.33163692709314
2017-09-25,EU,euro95,wo_tax,500.078630679406
2017-09-18,EU,euro95,wo_tax,502.1163627823133
2017-09-11,EU,euro95,wo_tax,503.89883828966776
